09:31:08,0,0,"[0, 0]"
09:31:10,0,0,"[0, 0]"
09:31:12,0,0,"[0, 0]"
09:31:13,0,0,"[0, 0]"
09:31:15,0,0,"[0, 0]"
09:31:16,0,0,"[0, 0]"
09:31:18,0,0,"[0, 0]"
09:32:01,0,0,"[0, 0]"
09:32:03,0,0,"[0, 0]"
09:32:04,0,0,"[0, 0]"
09:32:06,0,0,"[0, 0]"
09:32:08,0,0,"[0, 0]"
09:32:10,0,0,"[0, 0]"
09:32:11,0,0,"[0, 0]"
09:32:12,0,0,"[0, 0]"
09:32:14,0,0,"[0, 0]"
09:32:15,0,0,"[0, 0]"
09:40:31,0,0,"[0, 0]"
09:40:32,0,0,"[0, 0]"
09:40:34,0,0,"[0, 0]"
09:40:35,0,0,"[0, 0]"
09:40:37,0,0,"[0, 0]"
09:40:39,0,0,"[0, 0]"
09:40:40,0,0,"[0, 0]"
09:40:42,0,0,"[0, 0]"
09:40:44,0,0,"[0, 0]"
09:40:45,0,0,"[0, 0]"
09:43:33,0,0,"[0, 0]"
09:43:36,0,0,"[0, 0]"
09:43:38,0,0,"[0, 0]"
09:43:40,0,0,"[0, 0]"
09:43:42,0,0,"[0, 0]"
09:43:44,0,0,"[0, 0]"
09:43:46,0,0,"[0, 0]"
09:43:48,0,0,"[0, 0]"
09:43:50,0,0,"[0, 0]"
09:43:52,0,0,"[0, 0]"
09:47:35,0,0,"[0, 0]"
09:47:37,0,0,"[0, 0]"
09:47:38,0,0,"[0, 0]"
09:47:40,0,0,"[0, 0]"
09:47:41,0,0,"[0, 0]"
09:47:43,0,0,"[0, 0]"
09:47:45,0,0,"[0, 0]"
09:47:46,0,0,"[0, 0]"
09:47:48,0,0,"[0, 0]"
09:47:49,0,0,"[0, 0]"
09:50:25,0,0,"[0, 0]"
09:50:26,0,0,"[0, 0]"
09:50:28,0,0,"[0, 0]"
09:50:29,0,0,"[0, 0]"
09:50:31,0,0,"[0, 0]"
09:50:33,0,0,"[0, 0]"
09:50:34,0,0,"[0, 0]"
09:50:36,0,0,"[0, 0]"
09:50:38,0,0,"[0, 0]"
09:50:40,0,0,"[0, 0]"
09:54:07,0,0,"[0, 0]"
09:54:08,0,0,"[0, 0]"
09:54:10,0,0,"[0, 0]"
09:54:11,0,0,"[0, 0]"
09:54:13,0,0,"[0, 0]"
09:54:15,0,0,"[0, 0]"
09:54:16,0,0,"[0, 0]"
09:54:18,0,0,"[0, 0]"
09:54:19,0,0,"[0, 0]"
09:54:21,0,0,"[0, 0]"
09:56:07,0,0,"[0, 0]"
09:56:08,0,0,"[0, 0]"
09:56:10,0,0,"[0, 0]"
09:56:11,0,0,"[0, 0]"
09:56:13,0,0,"[0, 0]"
09:56:15,0,0,"[0, 0]"
09:56:16,0,0,"[0, 0]"
09:56:18,0,0,"[0, 0]"
09:56:19,0,0,"[0, 0]"
09:56:21,0,0,"[0, 0]"
09:58:33,0,0,"[0, 0]"
09:58:34,0,0,"[0, 0]"
09:58:36,0,0,"[0, 0]"
09:58:38,0,0,"[0, 0]"
09:58:39,0,0,"[0, 0]"
09:58:41,0,0,"[0, 0]"
09:58:42,0,0,"[0, 0]"
09:58:44,0,0,"[0, 0]"
09:58:46,0,0,"[0, 0]"
09:58:47,0,0,"[0, 0]"
12:22:02,0,0,"[0, 0]"
12:22:04,0,0,"[0, 0]"
12:22:05,0,0,"[0, 0]"
12:22:06,0,0,"[0, 0]"
12:22:08,0,0,"[0, 0]"
12:22:10,0,0,"[0, 0]"
12:22:12,0,0,"[0, 0]"
12:22:13,0,0,"[0, 0]"
12:22:15,0,0,"[0, 0]"
12:22:16,0,0,"[0, 0]"
14:22:21,0,0,"[0, 0]"
14:22:23,0,0,"[0, 0]"
14:22:24,0,0,"[0, 0]"
14:22:26,0,0,"[0, 0]"
14:22:27,0,0,"[0, 0]"
14:22:29,0,0,"[0, 0]"
14:22:30,0,0,"[0, 0]"
14:22:32,0,0,"[0, 0]"
14:22:33,0,0,"[0, 0]"
14:22:35,0,0,"[0, 0]"
